,black,blue,brown,green,grey,orange,pink,purple,red,turquoise,white,yellow,red_blue_ratio,red_green_ratio,red_yellow_ratio,red_purple_ratio,blue_yellow_ratio,blue_orange_ratio,blue_green_ratio,blue_purple_ratio,yellow_purple_ratio,yellow_green_ratio,yellow_orange_ratio,green_purple_ratio,green_orange_ratio,purple_orange_ratio,black_white_ratio,black_grey_ratio,black_brown_ratio,white_grey_ratio,white_brown_ratio,grey_brown_ratio,red_orange_ratio,orange_yellow_ratio,blue_turquoise_ratio,green_turquoise_ratio,purple_pink_ratio,red_pink_ratio,red_blue_dominance,red_green_dominance,red_yellow_dominance,red_purple_dominance,blue_yellow_dominance,blue_orange_dominance,blue_green_dominance,blue_purple_dominance,yellow_purple_dominance,yellow_green_dominance,yellow_orange_dominance,green_purple_dominance,green_orange_dominance,purple_orange_dominance,black_white_dominance,black_grey_dominance,black_brown_dominance,white_grey_dominance,white_brown_dominance,grey_brown_dominance,red_orange_dominance,orange_yellow_dominance,blue_turquoise_dominance,green_turquoise_dominance,purple_pink_dominance,red_pink_dominance,red_green_complementary,blue_orange_complementary,yellow_purple_complementary,analogous_group_1,analogous_group_2,analogous_group_3,analogous_group_4,analogous_group_5,warm_colors_total,cool_colors_total,neutral_colors_total,warm_cool_balance,warm_cool_ratio,num_dominant_colors,palette_variance,primary_dominance,color_diversity,dominant_is_warm,dominant_is_cool,dominant_is_neutral,color_balance
cluster_10,0.06310690674028042,0.002105074808088259,0.16672558690724368,0.007391605571020943,0.1173524800703275,0.48915821061552966,0.0195993338517424,0.002365747845198046,0.03440202141880444,0.0011892211591699013,0.09190041549572947,0.004703395516866449,13.735440342394316,13.91596430520848,15.223360383096512,14.373043452559925,1.9172730419510164,0.9869894124913101,0.24746407882841895,2.1322407623832986,2.4669182171108033,1.2920519061393754,-0.09835343621805492,3.1481472920076765,-0.28413428921591327,-0.09647586892977884,9.740937604454162,2.3426242403484743,1.67593264077998,4.575291120000582,4.605441289444903,4.857712159655622,0.892189613286022,218.4168918160691,0.44410092083646285,2.5839225448518692,0.5706489119179382,12.13399129027143,0.508277075955709,0.4765484869803441,0.5173492581461718,0.516807386557121,0.1128179676660665,0.0016306925593514282,0.08054598001747318,0.07248007425562493,0.05094979426033036,0.05291726256647693,0.017144754965569338,0.15869369757771787,-0.0003331080169797682,0.004223324472188454,0.3989733610162867,0.29496794844925445,0.18887788534413627,0.377561224359615,0.34089214003384466,0.3696699704111055,0.0019180195639441505,1.0294999978850874,0.10237847783864905,0.15906513754833404,0.05369267067914285,0.45268122577380504,0.00012621238403268613,0.0004842150676285321,-0.00010759952329373621,-0.00021417009866547931,8.1135604895958e-05,0.00019109548519122133,-0.00021133875409170644,-0.0011039512528412474,0.6949892144584439,0.013051649383476728,0.2723598023063368,0.6842924660986548,113.10087340029757,2.8672184002641177,0.15327675973618313,0.041210491743758564,3.760385844835388,0.9554130136692093,-0.001794425236713264,0.030446025726383632,0.8467232402638168
cluster_11,0.33008045304500344,0.007002041317779466,0.15228616931756217,0.002744814483741907,0.21411225392919422,0.12383525692255955,0.004986615245543838,0.004562382355419547,0.0035880145209246134,0.0034457162697588022,0.12055358248092435,0.03280270011158701,1.20272116608053,2.7646752670189216,-8.167777937170113,1.5301013275384034,-3.3123171008927494,-0.2777499883700775,2.83508395575831,2.019448191955701,13.644412280754393,13.930395450013716,0.34018232251447367,2.311893228832576,0.31200375364018396,0.7231844090565981,36.239121828371914,4.4819362990112515,4.904762504734561,1.0371568532170472,2.899535009226103,5.672528503014825,1.7994647744880121,3.0191435989323625,2.3304452683414367,1.4336163112319011,0.7145558770794269,1.6544755374243212,0.06651799122570862,0.11256616341043016,-0.06983176367471694,0.07187243022321739,0.028385684428826767,-0.016309426202329003,0.1500154866009548,0.1562082088537433,0.9733638442430448,0.9707066487572548,0.06665799767040549,0.1249323106430514,-0.002977538736131317,0.017751978346502165,0.7857104809316663,0.6017374727139975,0.8319848948723603,0.2640636551851975,0.3296649265442975,0.6129817656243507,0.010404389450199074,1.0155779148082005,0.1397612550294824,0.08587891137100598,0.10874558031978472,0.0872214712092946,-0.0005740968669223533,-0.001557884686698145,-3.2521884082403433e-06,-0.000985127101641678,-0.00010008097338340631,0.0009201034002633108,-1.6902347016432925e-05,-0.0009478725533790469,0.3125121408726337,0.017754954426699818,0.6647462894551225,0.2965140559887211,46.708015815199495,3.165593180494753,0.1384803604934833,0.04339275595029107,4.057905098493192,0.0580983319247418,-0.011050990124651357,0.9516073810545489,0.8615196395065166
cluster_12,0.1075189163048578,0.011233042635482254,0.051336324779275445,0.019211009346921874,0.06633469829076294,0.1505398243766748,0.0033368796777361416,0.00015211776956845433,0.01147686782112804,0.0037326000230235856,0.08231641697968722,0.4928113019948806,1.8542797965370261,4.111068448075931,0.35413688021347195,4.818748404615778,0.7866903208926368,-3.3808334372329987,3.5740383758288345,5.762846679285086,234.5527830400381,198.2970053987475,45.19459811562204,12.042192915211624,3.9594088724767147,-0.5356145121351291,23.357349027535804,16.357622929063112,12.379192871974015,10.114675748412914,21.534098424444316,2.3448514580971556,-1.9003964400314888,-11.772961071307648,6.15466030919861,0.116357008494113,0.9870097660024166,2.480262037512656,0.283921583436078,0.22245478126712379,-0.08850401035103302,0.28344884173781476,-0.04345464278310754,0.09877616272715153,0.1737094663112307,0.1743417594445928,0.9924933065860425,0.9695065919019286,0.9912561360500668,0.20308241234272564,0.062182670227902255,9.666851507451977e-05,0.5128911709428748,0.5090938874746176,0.34811911983635296,0.5044512125451487,0.5970629142217987,0.676760912964843,0.034137868977417295,-0.07073688393551812,0.17490873110783156,0.19962417469331448,0.03627493229039804,0.2259337920936356,-4.784768539073551e-05,0.07076025793796735,-0.002675749543033934,-0.003969154310563442,0.0005212863179042981,0.000523416170936081,-0.0002305992851877856,-0.0005045128001454032,0.7061643189719594,0.03432876977499608,0.2561700315753085,0.6476348844881956,105.49063075903064,2.862293216958093,0.15674883323597755,0.515521212451491,3.7735539688016235,0.8454894450539986,0.0026394005386105738,0.15289948651687688,0.8432511667640223
cluster_13,0.19354573532224012,0.0024829241999293388,0.4102590215396128,0.007174202207444645,0.1570028997647753,0.12979012215089455,0.006918779381622769,0.008839839851510304,0.0040211680302559795,0.0018661966454210806,0.06637026989025004,0.011728841016044433,1.6868581072640854,0.6970232765496425,0.24730788152192074,-0.2016024452254334,0.8877606030755654,-0.20741904721642504,0.7933431599442202,0.7617944357311074,4.434391011134539,3.296375878367107,0.006807179254143762,2.243849801615721,0.3956693100043454,0.41962500335953445,24.39670483994961,5.527111420622425,0.1000624266469069,0.5613371463646475,1.668342299372627,-0.28899491052667864,-0.565339665679594,44.21288283399598,1.563911181475732,2.8236452069372566,3.003550310482236,0.30516033439753,0.059294655148949514,0.037058764384568704,0.0351068660867776,0.02515402338581605,0.06541926476814784,0.011722978975223381,0.07172624773015607,0.05663787215845744,0.2171838140536471,0.22584834782669033,-0.004357508314719572,0.12598283284927597,0.030981568592086946,0.029767912174373544,0.7914958964321366,0.5664557547376392,0.015129957134774413,0.1855748800751645,0.04281456295249872,0.028080605263235064,0.003119465660716582,0.9369188184785128,0.08201393884290661,0.13854143325848595,0.1644742677800758,0.025377951243504535,-0.00030861930160525915,-0.00018716775538700825,3.7428864539679214e-05,-0.0007207407820596008,-0.00025062600976644237,0.0006152528969992364,0.00020691998052287653,9.414915464831398e-06,0.5557991527368074,0.020363162904305423,0.41691890497726447,0.5268783637222721,79.92374837392771,3.267116074836675,0.13468365514284245,0.018232933246229675,4.102632794882185,0.9926554354211403,0.0020831619005680087,0.0032579002975065296,0.8653163448571575
cluster_14,0.09466363923771368,0.0053307876463719326,-0.0165625415495051,0.008907385975313164,0.7622784612820256,0.009085560788086996,0.008951557669156892,0.006290147296695894,0.0018011272992976646,0.004219292288088214,0.11198999807039577,0.0030445839963584537,3.954864703861376,0.6394715269058749,2.2655959604232363,0.08717230585987014,4.182659462184359,5.011048126519846,2.7423048287494303,0.708901497127637,1.5225936880179842,0.3809241330093732,0.5595170453751909,5.2046181575890555,2.1210321500448095,4.122916200730014,4.774606988502616,-0.11798136915307486,45.98276550373852,-1.7668112883170457,68.9521604483572,323.49596545195925,-0.8044911631311482,4.6965425348133065,0.9201477186979544,3.9751317293092794,2.4563055402911163,-1.3575833726446946,0.0666328715436055,0.033972769880393494,0.023352504472257653,0.04399013426075968,0.1636537527554382,0.18738295087491802,0.15693106983788796,0.1361904129929,0.07776169146671917,0.04191776308590173,0.037124343029138654,0.1089686926067358,0.0745760017317142,0.13698439578076987,0.39058688085292254,0.007866793771777271,0.7895980445881032,-0.01982595717540484,0.9222875454176137,0.886213249121268,0.03827078923662095,0.22812600342465086,0.15602488344890503,0.10949586804752184,0.16898545743729118,0.035285339971943004,0.0005846407715256257,0.0039244004229661116,0.00042387478839474725,0.0009418840087857273,0.0003587025648245036,-0.0005230600551082614,-0.000233992624735186,0.0008033666188679541,-0.0026312694657620057,0.024747613206469725,0.968932098590136,0.03399923171190933,3.1914484683119033,1.781342473912404,0.20764287451682006,0.01017649894202817,2.1823315748845626,-0.003097937102225451,-0.0007795228515197698,1.0009938659696886,0.79235712548318
cluster_15,0.2828689359638165,0.030382488611976993,0.10268402121552393,0.07850766262241098,0.29471728740217695,0.04304886819521786,0.010350984525629858,0.010895231829729301,0.007743655954944272,0.004215657969926366,0.12870538894205386,0.005879816766592437,-0.5227563386260231,-6.066284474908816,3.591001202735198,3.382128384760906,12.67244947289307,7.95998243531633,-1.180047223151381,13.398473699925436,2.3461497871562296,-1.2880761759034134,-0.12386397418507464,27.555992078116866,7.004260203149894,0.8929553902643128,29.083939202872077,2.2266482695397385,8.124630533939103,0.753842324866913,7.731624613986309,14.828901676927478,2.709890344509232,14.43104634817091,11.812042847551869,33.73401758286348,3.730189862606626,2.88779172179661,0.11812168565757307,-0.01771903633981052,0.21714054134142727,0.18904818631017115,0.5793481832840187,0.3545154857361893,0.30748188505852414,0.5324724996069344,0.18857151750500106,-0.029317903320486987,0.024296883329931407,0.938372772480843,0.8336652943385209,0.12214253715501572,0.7372483031641338,0.4216613330644206,0.7867744760561114,0.1423973173615976,0.5011796117548444,0.8533621578323285,0.0948375223092435,0.8870885789795303,0.6066625687967384,0.980584651231168,0.2132545163149467,0.16203148384861457,-0.0008775081095188532,0.0023514812001472984,9.345009636395758e-05,-0.000543568787497868,0.00031976285634504947,0.0005484144321008898,-0.0003570398478159662,-0.00042513126076593557,0.15935636213227883,0.12400104103404334,0.7062916123080476,0.1209596351785051,-0.9744046324582861,3.01118990123703,0.13421737390123925,0.0440059613335138,4.417718887555952,0.011443866892058098,0.0006236165884683314,0.980874748678535,0.8657826260987607
cluster_16,0.48791902134072795,0.0005952680234333528,0.21153960023175414,0.0033178755691179087,0.11070116623042017,0.06563958911419902,0.018993029495882535,0.00639732505703848,0.02894644606904431,0.0019046908631119798,0.060268399809049404,0.0037775881962195126,12.060040680328367,11.92719218555941,11.270539261175891,11.05960092215039,0.6174971704428642,-0.5757588815122009,0.7509333275719751,1.4003091123041447,2.136179406674703,2.8284123539803057,0.24087429461883658,1.5672429982901255,0.5447760036616531,0.7516274632622073,58.844417586609346,11.97186868378082,4.357470935838956,1.625212397781901,-3.390288060934177,1.9200959407955451,2.7660292334178807,24.929319723966383,0.49132189539974547,1.3773308515599043,1.318662519395375,9.005757285554479,0.9536003772424707,0.9403896674759976,0.9283320885221809,0.9447550219232888,0.015605942976585576,-0.02161175007412364,0.009801145303780165,0.005927773795193819,0.1889892403962206,0.18006455452842876,0.005568566901536692,0.06777222036016821,0.02315727356908631,0.07547742080287649,1.0041085156372467,1.0004899580033433,1.0009251270891084,0.21719725129630607,0.08157956349748839,0.24183269465305585,0.19123874324228043,0.911313463840409,0.012136794476300639,0.0666541921187854,0.09289859777257865,0.8383638614153471,-0.0005649216625702127,-0.001619352438680545,2.658779764826585e-05,0.0003477876416254083,0.0001516346583023701,4.1682966851663555e-05,-0.0003513280128980578,0.0003768036077216478,0.3099032236112172,0.012215159512701787,0.6588885873801984,0.29180282214406095,51.9710701519239,2.7731271196944243,0.14989577554104286,0.03331930228869713,3.838180841652644,0.006092850841825148,-0.0009057257764330969,0.9858130898716682,0.8501042244589571
cluster_17,0.17488659583165111,0.020295410502272886,0.1094314987844951,0.09701124219156253,0.1627964276509846,0.0816253326241658,0.01817455581509043,0.00407192636457541,0.03131079580918856,0.010691286807839895,0.21345823478515027,0.07624669283302317,8.567372020742658,1.6085887171682411,2.711491923005964,10.528619600465086,-2.1948689415288607,5.281961903782601,-3.0215939579683666,4.7895426734363244,31.1599024415428,9.448792754480916,6.806602400601353,40.003489199803674,6.482589033119807,0.11514888990054427,7.520836120438076,2.8237287533847177,5.483209480051371,4.70111289326633,9.591223608402435,7.934738409726955,2.260788240595781,9.813408980459053,7.5309311792467195,37.166378399066296,2.4912445264105085,5.820144901752218,0.4233953249041333,0.17001839085489073,0.2298489316124971,0.4659166444642716,0.08614255830073907,0.09945171016772003,0.06666388691366751,0.3139177063453852,0.8809128489409375,0.5441455477449042,0.5769735076052127,1.0203216043163998,0.5950683536677848,0.08104119513117616,0.47427089088586566,0.49583270269749863,0.6791657899985815,0.597694005287531,0.6279258932736821,0.6234526828496321,0.13307243360370893,0.41749614225856757,0.28075891177861206,1.017657030981798,0.07267232021364739,0.407872368573306,0.0014699171520603563,0.006353405846800277,-0.0010657532616194765,0.0042018437643728335,0.0655570088994371,-0.001382743362203542,0.0006076134416638487,0.0009080461144145738,0.2986143200508727,0.13206986586625077,0.5511412582677855,0.20670141165891312,3.629065777201014,3.920974868688549,0.0981554247953289,0.12785289914448472,5.516904881272735,0.1516279346912689,0.04396807321352671,0.8003990311740473,0.901844575204671
cluster_18,0.08515617747411439,0.06640300428186471,0.09249244248791731,0.006092966351758779,0.13238762951614413,0.04692556885322674,0.1024673968752249,0.15227345194407885,0.16404858840696854,0.004045698897824116,0.12169944206362475,0.026007632847252635,29.89649092128327,64.56976196256275,53.535720106001975,2.2868681924793886,22.598142225236032,16.637581680214407,27.030318327104244,-0.34744082195220555,-0.802381982499248,4.999191002078676,0.9603255899846258,-3.767035815264159,0.9191987191219803,33.42979185031664,7.609371315730969,3.836270381983681,14.598935734740213,12.959194485166975,20.310340780018457,11.083025679727898,30.367512553313585,14.299633842404171,29.411424297911754,5.530960258565016,10.923482858886944,9.565067081175027,0.7968494848978289,0.9722323251105374,0.9430134327279996,0.4860759208971115,0.6441036781382281,0.36010095106490736,0.6708579065994157,0.23655637630326193,0.015202960703310977,0.3133533123249128,0.22908206464231967,-0.013341816705660937,0.04406076309189364,0.8221359766680398,0.42350673663203764,0.4369633102136264,0.42485948348913755,0.41998099689126517,0.4930189973814221,0.6224217312696864,0.8964896125602155,0.4783363406212983,0.6395771922767266,0.22848280933146467,0.5970631920215436,0.6582100983208571,-0.0005046550517666984,0.07905789156688765,-0.0004293627848691959,0.10422443676803694,-0.00023318281994208958,0.39096839043363907,0.0006392562034766762,0.8062785878487226,0.32947423259536623,0.2288151214755266,0.339243249053883,0.22308314956758402,0.4521320011235577,4.039508472447241,0.1012980862944546,0.2564592255360858,6.040194718056609,0.3446963172050418,0.05236240578751437,0.4883387192117173,0.8987019137055453
cluster_19,0.8668909084266949,0.00945800316300845,0.08794232646756228,0.012384247907441383,-0.004101973156247843,0.024633784479359832,0.0017138792309796924,0.009684558081654453,0.00453523149953448,0.0011764755209685306,-0.02070893557700057,0.006391493956038472,3.1069864807379437,2.1589561002044886,1.72594787061996,0.6620229563704636,1.0982070176335215,0.24522675522663137,2.658549251007464,1.5399699628073338,3.2610778339142574,0.32571221665691563,1.425539194993206,6.149489816934842,3.614000244993565,2.5840609006053246,412.81915126482556,361.6785912334136,181.94269630367526,0.8053938371033198,4.698144434134808,2.2438176362534987,2.346443588049809,11.165979897938298,5.0076475765753035,0.3799341057550344,3.57395123481307,5.581318214107461,0.26360416705345235,0.2608504483466649,0.3105380490746922,0.25679279833028795,0.09737804051826694,0.05705272607722872,0.09669902048538699,0.03582259146761676,0.30755213756293387,0.18997076746288755,0.10003266847919981,0.23888227577931703,0.06802987066453813,0.16966857100108262,1.0212258164277221,0.9546600890056816,1.0002042301126322,0.03863609877858675,0.04814198441066066,0.1168912567197796,0.13885701648371326,0.5760664938690832,0.09751366111090547,0.25719728413468035,0.1336047503248832,0.32456345664864583,-0.0005944329269381586,-0.002300171145310263,6.466421667507212e-06,0.0013974078236528957,-0.00012878939167566662,0.00013222202736427158,-0.00019001817906929853,-0.0011739229537780357,0.12350283640249597,0.03270328467307377,0.8420799996934505,0.1133203555697266,18.170881869977556,1.5051046086034008,0.23448434960141926,0.020384728618581288,1.5788687226673654,0.00607511000333895,-0.012555048232044454,1.0065378955806126,0.7655156503985807
cluster_20,0.12251592095918204,0.020250195103700165,0.05400983483373767,0.6428414330324244,0.03235941792837843,0.013376584446342023,0.0016931666413774079,0.0014620756602595137,0.0026287900076626485,0.035994840862126065,0.040841532374728144,0.03202620815008203,2.0183831695246357,4.720582795644106,3.063057730295665,4.844569659563318,9.11728015125882,10.205351430160414,1.057954328952414,6.7871205787464985,14.853927821225387,-1.2084786268459888,15.187953199795134,286.81493849912727,255.0916919983908,1.7668156121981473,28.63656982196192,7.385619728303752,14.850276587834964,4.13590577768819,11.353202137115808,12.852562703776673,-1.023544178002854,-0.891150971555959,8.940453021342018,199.6505043492846,0.7808172506638406,0.8391470278871256,0.06232994918299839,0.04705509656932649,0.12498500593699088,0.1218237544542817,0.28445655888479254,0.3133507966485055,-0.021842418956461298,0.34196520072800085,0.49007055135866273,0.016834415621448356,0.44025790350161376,0.9547077145093744,1.032723895979105,0.048223610640914905,0.47318864106289965,0.572842104857774,0.6696125704140401,0.3740609889398132,0.5505496050945419,0.5108327752195201,0.14117611913975156,0.10515375002387284,0.32331607674269197,1.0015048270739764,0.21451975956017955,0.1426995206674125,0.0024445959898724916,0.0004357755266101953,7.630033100229226e-05,-0.0032555066945178087,0.00024835618950066156,-0.0006600004124412297,-0.002866250002803459,0.0006500466218625659,0.10204141743782454,0.7005485446585096,0.1957168712622884,0.5663450054942568,-0.2676226134262854,2.053722775554561,0.18530129186685468,0.054905193261444836,2.938534029287722,0.0343048761715214,0.8885780265959546,0.07251732726154182,0.8146987081331453
cluster_21,-0.012300090546084124,0.8353304853196339,-0.00320709909193662,-0.005750930331958858,0.04069941844720891,0.003541891410607304,0.0028987302429362917,0.07444429563520243,-0.002099676212704172,0.0012636060612178205,0.06395076248997993,0.0012286065758972445,-6.003977873487046,1.5631338055072295,1.1523645259417115,-4.445513816732464,407.02139135318345,374.3012480441173,412.7765883582501,171.7798427782038,-0.0014461803852468431,-2.604066389656167,0.39394742527688936,-2.8719311180009868,2.263371697797337,44.59517556256171,11.765526174925212,1.1304626702762726,-1.269861286192807,3.495079767441734,23.412230742623166,19.130399308316285,2.635055868321433,-4.158521692891663,388.7715995603444,4.454923211609084,35.78347702972781,5.063852057568977,-0.0712527241060887,0.07148225277693444,0.01777854615122106,0.04185853844281171,0.9946507939407363,0.8186382239370109,1.0280215730755995,1.0737424801666575,-0.005148762114431713,-0.012510558645225604,-0.034705968578316024,0.04563983074148257,0.02120790825384071,0.7783172495494766,0.4162869614600461,0.3167167249117958,0.48789058074732344,0.7136015259089683,0.9195374172452677,1.0410743759849896,-0.019779728044425342,-0.11960629765073405,0.9789285419161705,-0.0041725920456717564,0.6531114644841328,0.004545852581604597,-0.0005719475828326049,-0.01887359502500426,0.0002740266689286301,0.0036163940288877604,-0.002040328395419709,0.0041742426173591776,0.0011419462197304858,0.0010166283889964287,-0.0005362773181362846,0.9052874566840963,0.09235009039110324,0.902593379575495,13.606846658739908,1.465570140921356,0.2191932007778505,0.834459415682827,1.3771165550728195,-0.005348778182848241,0.9714714442987757,0.017274091269838348,0.7808067992221495
cluster_22,0.17767580510276232,0.0018532854013172302,0.4108036524134358,0.006416422134043448,0.11850049072983865,0.1075337693973164,0.01843750805472263,0.006906691242320434,0.07664397088703648,0.003090526424286177,0.06589940693000514,0.006238471282915907,29.890127227732048,29.351907124810456,30.629691761689568,30.5473043632738,1.2131975065771001,0.8803429697066265,-0.2256485082498237,0.43216933259873314,2.6151745258840724,1.4001165232173298,-0.06833554276791022,2.5070281083346084,0.49451217050988794,1.2313274044837221,19.963638280743496,9.523930118718967,0.8400841220345031,2.1554669766829715,0.013310383168680731,0.23212199946854034,3.807163657115282,40.5190557893791,0.48522198936144634,2.822765715826119,1.2530953846223476,21.153356293303204,0.9651587090510862,0.9366178008034534,0.9603001164893059,0.9649837633294901,0.07545448538027877,0.024144431436763657,0.05343649453466843,0.058933789571472196,0.15826508093222993,0.14377896810746874,0.0011625015033946693,0.16041742798172332,0.04046745234839446,0.0394386390995992,0.791161057747888,0.5932533146172587,0.01586719612562242,0.2713909990946771,0.023141187039157733,0.015668525011882935,0.35249935714252295,0.9252498126473825,0.06809476004094342,0.16095995972876231,0.109816291024542,0.8718643721795711,7.018067506899446e-05,-3.5276379967682886e-05,0.0001698918906256677,-0.0001951115597126636,-0.00015535207346758408,-0.0007921317561052018,-0.00023616094242891766,-0.00016875100671417416,0.601219863980704,0.018266925201967397,0.36207570276260576,0.5742663105570649,88.15540023814201,3.2680570520153185,0.1305848557422,0.08473572757126957,4.220571818729325,0.9789312627491754,-0.00011216349625863704,0.0160297911661827,0.8694151442578
cluster_23,0.3437071429719067,0.03780448309612278,0.14479715329571843,0.0005754653202106556,0.26105084322713534,0.0633215531363028,0.006670625455480469,0.011893494610145256,0.006724678794578204,0.0035232385808337736,0.11915442394942388,0.0007768975621413725,-6.854434268055628,4.335685654627025,4.160517498172886,2.651303708929475,14.777239927297163,5.183719096215453,14.760298816291193,14.147567553806292,0.09755076018593913,2.157483899774518,0.35250208258367094,0.7534114935164512,-0.6853552247438557,-0.16025587635345193,21.580085617798865,3.0592468770757257,5.713379107856597,0.760921094361857,1.8173474477088667,1.7510002472993442,-1.3568561452598369,29.850809613804973,14.947347315170774,0.9016068045424087,3.683703751885761,-0.3978647644428583,-0.017699394965837358,0.19259933832096518,0.17990721161799225,0.11600923776544712,0.9602080520575871,0.3639409236034901,0.9562710853401396,0.913963507903444,0.07889784488995635,0.11568936798267547,-0.007838976615741487,0.011819282853939201,-0.006647364099897583,0.08231468554370619,0.8186706029948201,0.6496855572249745,0.7796191504803798,0.1592589008603798,0.33583044219992675,0.6968768934559708,0.003588596168567615,0.9159369801727477,0.9987087680532806,0.041667156801529485,0.18374603231304037,0.09831077558976856,0.0012068934749407086,0.002481810507046986,-0.0003790480652134939,0.0003815582011842257,-0.000273607204656616,-0.0014361781502232828,-0.00042418147019390983,0.0004326281339237126,0.21562028278874104,0.05379668160731251,0.723912410148466,0.18296509285195225,11.09249601915708,3.0101145638818436,0.13848127440072938,0.04530605945284243,4.1696388759850525,0.04783411650393501,0.004864343909695577,0.9504093941877607,0.8615187255992706
cluster_24,0.13023875461880813,0.08590807344567433,0.048121112774260316,0.1430827645123122,0.20879114474504235,0.07646842817796018,0.018924334448607916,0.009137269180361389,0.050465245054115614,0.08435030247462211,0.11190421546003347,0.03260835510820245,-0.5443794736940661,0.1996316448859249,20.461908546505885,9.119648134705086,20.896240071350192,16.187913725527654,-0.9306674456211849,33.60525129270723,14.6053389786627,-1.0186554380788306,2.7622133294495996,65.2803887529894,27.48096622102828,-0.26332726244212107,5.533793121319882,0.7273755674520662,27.92101568672844,1.4419538082236156,4.7808906634896555,29.8174795872873,3.6226413025483333,17.399389800318016,-3.066869193260925,-5.226900947679383,2.290998969671779,19.18449762522038,0.0683910528458906,0.05220547390416531,0.3634320503829378,0.4727638964578798,0.8947987165969427,0.6301087138227346,0.37304798034854364,1.010669090236295,0.5872242515297005,0.08392978751654348,0.38033102262259777,0.9890076432649391,0.6362481947803367,-0.015047257252637725,0.46006383876247214,0.18257188333407987,0.6876518601294943,0.2635155906267428,0.7070265839421411,0.8555259111007152,0.141234019101338,0.5121438812667557,0.5179357208919355,0.58083491721023,0.3264003473377819,0.3973471533311195,-0.0002931789125450028,0.06318202277994382,0.0010829816811216272,-0.0011389180157381344,0.25042244687451,0.000709732584069988,0.9960823622463822,0.00014264938064086676,0.2076631411145386,0.32247840961297,0.4509341148238832,0.1983471060859121,0.7443097087602895,3.440716034322754,0.08977002328166389,0.16898167360799216,6.9554464767471735,0.16387266931698274,0.07369560187053092,0.7546900335685444,0.910229976718336
cluster_25,0.20485465100544017,0.06094452368476408,0.1330073582752959,0.008540893155264502,0.19047987446768477,0.06930757575325948,0.03760017009750448,0.016234985889587362,0.07164857420333888,0.009650800281639083,0.19252714958242514,0.005203443603795377,11.341825658850366,25.9719018066797,27.48206744228199,23.387089391272873,23.94428919566672,7.407525054644155,23.62871620170771,20.01941265134849,1.6026868719874707,2.775844915674991,0.5293055557886489,4.107293259929487,0.3410981255914461,1.8948743082794721,9.077290169100014,3.1108164485630914,3.86453748561459,2.4627895024710043,13.42509136287963,7.419866999301064,9.533005840366602,29.54240277206814,24.681915757591455,4.175316563151342,2.9862046717225748,14.042172579409865,0.6766622392415172,0.9062239748497944,0.952283538066563,0.8712711814759082,0.9324516463079313,0.4972483662379252,0.8990707383501932,0.9086915328845779,0.12754020731622828,0.14867128889462058,0.014642635797678669,0.21721447945765196,0.029798113885500063,0.14104058709697456,0.5339317864309375,0.5170545420769662,0.6336757560144965,0.38206171103954156,0.5042055868235722,0.617235762857182,0.5464701330190094,0.8568375610082662,0.9555194102457208,0.22636335033920002,0.208355164737254,0.7382298662615557,-0.00015360515527194072,0.0025923558204373615,-0.00021446495824378438,-0.0005282312115580976,0.00013725006607016678,0.0009217347173873739,0.0006658876808433681,0.002946170732386416,0.2791669518356898,0.09537120301125508,0.5878616750555505,0.22294687854517758,6.415224359885713,3.327272283782717,0.11791703263333563,0.13779654149189824,4.944001482648752,0.1393271522780745,0.016573459381929376,0.8258103936638803,0.8820829673666644
cluster_26,0.581744745279116,0.0016338870933087747,-0.0010211186138430611,0.004839370924286651,0.19520500200114368,0.0031840758259720895,0.0042188655780357074,0.004122666770812874,-0.0005892531574184894,0.003279176382507564,0.20239335036034808,0.00098923155572983,1.3619601097927156,0.17896122678696325,0.8997022470796272,0.42590769348084184,-0.6857863788488814,2.829194067636131,1.0489993842576222,1.4048444018257253,0.2218859145641144,1.1907050343526167,0.8521747061992172,2.9303995774589553,0.5585647393292934,1.9999487276568044,46.860631507938706,17.54847225325383,268.48179665531154,6.550693822401963,93.09007606342252,103.3420332339701,0.5276469619298908,0.2311752193657352,0.09675551221465314,1.5038195125959137,2.3463900407973814,0.22270387381649456,0.03476066368660159,-0.0002229969700158626,0.017222803040532555,0.0006686800561754033,0.06322052412464012,0.07119745780579073,0.06316922665441949,0.07348984538609296,0.06161637953979888,0.03485966296960182,0.03866362666509941,0.08659596337805103,0.06162816724070047,0.15255147600125443,0.8299936627430424,0.8822575168961989,0.9853822160261636,0.4249870763096986,0.9289173652467468,1.0070795226230527,0.0168952633197634,0.08551111762033403,0.06018886411122648,0.05659981644322291,0.1405801161972834,-0.022451345987043736,-0.0001718741189516454,0.0017075014639550293,-0.00017251348877581443,-0.00017685906851372876,-0.00021090865561345618,0.0006072867899367813,-0.0004927368440443927,0.0005286882206518185,0.002562935610439898,0.013875101170915779,0.9793430976406081,0.028233638224972938,1.81509665640776,2.2492316710619944,0.18676739919752647,0.0020338654916201866,2.727032944582076,-0.004340374253846193,0.0058727380052476545,1.0007001455111169,0.8132326008024734
